Symbol,Name,Market Cap,Industry,Sector
MUC,"BlackRock MuniHoldings California Quality Fund, Inc.",1020011648,asset-management,Financial-Services
BBDC,"Barings BDC, Inc.",1004454528,asset-management,Financial-Services
MFIC,MidCap Financial Investment Corporation,995765376,asset-management,Financial-Services
BBN,BlackRock Taxable Municipal Bond Trust,973231872,asset-management,Financial-Services
BTZ,BlackRock Credit Allocation Income Trust,968708288,asset-management,Financial-Services
NCDL,Nuveen Churchill Direct Lending Corp.,961467456,asset-management,Financial-Services
RNP,"Cohen & Steers REIT and Preferred Income Fund, Inc.",953763200,asset-management,Financial-Services
NRK,Nuveen New York AMT-Free Quality Municipal Income Fund,948247680,asset-management,Financial-Services
PDX,PIMCO Dynamic Income Strategy Fund,947788416,asset-management,Financial-Services
AWF,AllianceBernstein Global High Income Fund,902824960,asset-management,Financial-Services
ETW,Eaton Vance Tax-Managed Global Buy-Write Opportunities Fund,881167936,asset-management,Financial-Services
TCPC,BlackRock TCP Capital Corp.,879876544,asset-management,Financial-Services
PX,"P10, Inc.",874871360,asset-management,Financial-Services
CGBD,"Carlyle Secured Lending, Inc.",872656384,asset-management,Financial-Services
ECC,Eagle Point Credit Company Inc.,862402240,asset-management,Financial-Services
MQY,"BlackRock MuniYield Quality Fund, Inc.",858411520,asset-management,Financial-Services
